image_path,xmin,ymin,xmax,ymax,label
2018_TEAK_3_314000_4108000_image_86.jpg,17,271,38,292,Tree
2018_TEAK_3_314000_4108000_image_86.jpg,281,44,319,70,Tree
2018_TEAK_3_314000_4108000_image_86.jpg,294,23,318,47,Tree
2018_TEAK_3_314000_4108000_image_86.jpg,340,20,374,48,Tree
2018_TEAK_3_314000_4108000_image_86.jpg,73,375,91,390,Tree
2018_TEAK_3_314000_4108000_image_86.jpg,134,146,164,176,Tree
2018_TEAK_3_314000_4108000_image_86.jpg,339,95,369,131,Tree
TEAK_057_2018.jpg,209,205,232,228,Tree
TEAK_057_2018.jpg,138,266,156,285,Tree
TEAK_057_2018.jpg,51,177,79,210,Tree
TEAK_057_2018.jpg,24,279,74,337,Tree
TEAK_057_2018.jpg,108,53,156,103,Tree
TEAK_057_2018.jpg,82,155,132,207,Tree
TEAK_057_2018.jpg,1,76,25,120,Tree
TEAK_057_2018.jpg,1,1,32,39,Tree
TEAK_057_2018.jpg,32,228,78,278,Tree
TEAK_057_2018.jpg,274,218,311,259,Tree
TEAK_057_2018.jpg,188,348,218,383,Tree
TEAK_057_2018.jpg,290,154,312,182,Tree
TEAK_057_2018.jpg,362,266,393,295,Tree
TEAK_057_2018.jpg,376,31,399,60,Tree
TEAK_057_2018.jpg,358,100,383,128,Tree
TEAK_057_2018.jpg,87,1,129,20,Tree
TEAK_057_2018.jpg,1,363,34,394,Tree
TEAK_057_2018.jpg,376,2,399,26,Tree
TEAK_057_2018.jpg,212,269,241,307,Tree
TEAK_057_2018.jpg,188,19,207,44,Tree
TEAK_057_2018.jpg,158,83,192,112,Tree
TEAK_057_2018.jpg,158,119,198,176,Tree
TEAK_057_2018.jpg,176,199,195,220,Tree
TEAK_057_2018.jpg,234,186,271,221,Tree
TEAK_057_2018.jpg,164,45,197,77,Tree
TEAK_057_2018.jpg,208,144,240,177,Tree
TEAK_057_2018.jpg,134,325,184,386,Tree
TEAK_057_2018.jpg,370,64,399,99,Tree
TEAK_057_2018.jpg,337,152,363,187,Tree
TEAK_057_2018.jpg,292,194,314,218,Tree
TEAK_057_2018.jpg,274,344,319,393,Tree
TEAK_057_2018.jpg,253,54,284,81,Tree
TEAK_057_2018.jpg,334,78,359,102,Tree
TEAK_057_2018.jpg,332,112,363,149,Tree
TEAK_057_2018.jpg,196,114,241,146,Tree
TEAK_057_2018.jpg,206,184,226,206,Tree
TEAK_057_2018.jpg,20,103,35,121,Tree
TEAK_057_2018.jpg,85,125,107,152,Tree
TEAK_057_2018.jpg,50,85,77,107,Tree
TEAK_057_2018.jpg,150,10,179,47,Tree
TEAK_057_2018.jpg,292,1,327,36,Tree
TEAK_057_2018.jpg,196,58,214,87,Tree
TEAK_057_2018.jpg,135,194,173,229,Tree
TEAK_057_2018.jpg,192,236,230,268,Tree
TEAK_057_2018.jpg,177,267,205,297,Tree
TEAK_057_2018.jpg,220,313,250,340,Tree
TEAK_057_2018.jpg,47,363,85,397,Tree
TEAK_057_2018.jpg,215,371,259,397,Tree
TEAK_057_2018.jpg,330,40,368,77,Tree
TEAK_057_2018.jpg,115,123,133,141,Tree
TEAK_057_2018.jpg,16,45,62,87,Tree
TEAK_057_2018.jpg,88,293,129,321,Tree
TEAK_057_2018.jpg,171,300,205,337,Tree
TEAK_057_2018.jpg,323,239,357,264,Tree
TEAK_057_2018.jpg,351,207,380,248,Tree
TEAK_057_2018.jpg,384,311,399,345,Tree
TEAK_057_2018.jpg,359,321,381,347,Tree
TEAK_057_2018.jpg,347,361,380,393,Tree
TEAK_057_2018.jpg,315,265,357,310,Tree
TEAK_057_2018.jpg,127,237,160,268,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,1,309,39,352,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,176,197,206,231,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,228,179,261,211,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,89,164,132,204,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,48,3,90,38,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,358,28,392,59,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,110,321,144,362,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,148,329,179,361,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,176,354,217,399,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,1,352,66,399,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,190,264,241,321,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,1,37,45,81,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,138,1,205,68,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,139,157,182,207,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,306,35,340,69,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,340,106,376,142,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,325,147,355,185,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,367,310,399,350,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,36,245,95,285,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,101,361,173,399,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,79,67,142,129,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,254,136,318,209,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,119,214,181,257,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,94,252,156,320,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,155,276,196,323,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,53,34,89,70,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,322,1,384,34,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,46,297,99,354,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,335,355,392,399,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,227,1,284,49,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,247,54,314,113,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,234,311,337,393,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,195,57,244,115,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,325,64,368,118,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,244,226,288,276,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,146,72,188,113,Tree
2018_TEAK_3_316000_4097000_image_35.jpg,331,227,399,306,Tree
LENO_066_2019.jpg,254,23,282,49,Tree
LENO_066_2019.jpg,371,107,399,151,Tree
LENO_066_2019.jpg,73,92,131,143,Tree
LENO_066_2019.jpg,130,112,173,145,Tree
LENO_066_2019.jpg,59,31,98,79,Tree
LENO_066_2019.jpg,264,104,373,181,Tree
LENO_066_2019.jpg,279,378,325,399,Tree
LENO_066_2019.jpg,328,352,399,399,Tree
LENO_066_2019.jpg,184,143,226,187,Tree
LENO_066_2019.jpg,192,186,208,204,Tree
LENO_066_2019.jpg,293,295,325,323,Tree
LENO_066_2019.jpg,288,330,332,378,Tree
LENO_066_2019.jpg,349,302,399,349,Tree
LENO_066_2019.jpg,84,233,122,262,Tree
LENO_066_2019.jpg,129,139,188,206,Tree
LENO_066_2019.jpg,232,277,292,336,Tree
LENO_066_2019.jpg,215,335,283,399,Tree
LENO_066_2019.jpg,236,240,274,273,Tree
LENO_066_2019.jpg,179,246,232,299,Tree
LENO_066_2019.jpg,227,152,266,183,Tree
LENO_066_2019.jpg,166,214,198,246,Tree
LENO_066_2019.jpg,1,332,106,399,Tree
LENO_066_2019.jpg,331,235,399,302,Tree
LENO_066_2019.jpg,205,186,262,240,Tree
LENO_066_2019.jpg,332,35,399,101,Tree
LENO_066_2019.jpg,96,259,127,292,Tree
LENO_066_2019.jpg,11,234,94,326,Tree
LENO_066_2019.jpg,1,162,32,231,Tree
LENO_066_2019.jpg,35,145,135,233,Tree
LENO_066_2019.jpg,274,1,343,58,Tree
LENO_066_2019.jpg,200,57,237,94,Tree
LENO_066_2019.jpg,164,347,212,399,Tree
LENO_066_2019.jpg,98,48,138,93,Tree
LENO_066_2019.jpg,268,173,331,238,Tree
LENO_066_2019.jpg,333,185,392,239,Tree
LENO_066_2019.jpg,274,239,330,293,Tree
LENO_066_2019.jpg,200,95,266,153,Tree
LENO_066_2019.jpg,95,2,151,42,Tree
LENO_066_2019.jpg,146,40,202,96,Tree
LENO_066_2019.jpg,170,1,204,32,Tree
LENO_066_2019.jpg,209,1,252,45,Tree
LENO_066_2019.jpg,262,59,316,102,Tree
LENO_066_2019.jpg,103,303,181,368,Tree
LENO_066_2019.jpg,1,1,48,72,Tree
LENO_066_2019.jpg,1,67,71,146,Tree
LENO_066_2019.jpg,167,95,199,131,Tree
LENO_066_2019.jpg,127,243,173,300,Tree
JERC_059_2018.jpg,120,82,167,131,Tree
JERC_059_2018.jpg,86,1,145,74,Tree
JERC_059_2018.jpg,1,1,85,80,Tree
JERC_059_2018.jpg,300,63,331,91,Tree
JERC_059_2018.jpg,10,209,44,249,Tree
JERC_059_2018.jpg,341,82,399,169,Tree
JERC_059_2018.jpg,174,373,210,399,Tree
JERC_059_2018.jpg,247,372,276,399,Tree
JERC_059_2018.jpg,348,256,386,289,Tree
JERC_059_2018.jpg,345,290,379,324,Tree
JERC_059_2018.jpg,115,295,153,325,Tree
JERC_059_2018.jpg,72,75,124,123,Tree
JERC_059_2018.jpg,157,58,258,181,Tree
JERC_059_2018.jpg,258,194,299,239,Tree
JERC_059_2018.jpg,203,5,239,43,Tree
JERC_059_2018.jpg,287,1,328,39,Tree
JERC_059_2018.jpg,329,1,399,62,Tree
JERC_059_2018.jpg,348,169,399,243,Tree
JERC_059_2018.jpg,296,159,350,217,Tree
JERC_059_2018.jpg,125,134,165,183,Tree
JERC_059_2018.jpg,277,349,372,399,Tree
JERC_059_2018.jpg,192,269,223,301,Tree
JERC_059_2018.jpg,260,237,291,271,Tree
JERC_059_2018.jpg,231,268,268,303,Tree
JERC_059_2018.jpg,211,376,250,399,Tree
JERC_059_2018.jpg,192,301,274,372,Tree
JERC_059_2018.jpg,31,126,106,210,Tree
JERC_059_2018.jpg,283,92,342,154,Tree
JERC_059_2018.jpg,287,234,351,307,Tree
JERC_059_2018.jpg,110,253,155,292,Tree
JERC_059_2018.jpg,127,222,156,250,Tree
JERC_059_2018.jpg,141,204,171,233,Tree
JERC_059_2018.jpg,183,222,209,247,Tree
JERC_059_2018.jpg,159,259,189,288,Tree
JERC_059_2018.jpg,91,343,176,399,Tree
JERC_059_2018.jpg,1,250,68,320,Tree
JERC_059_2018.jpg,1,357,22,388,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,1,214,17,232,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,312,237,336,264,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,6,300,34,327,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,363,199,390,225,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,138,1,180,26,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,377,298,399,341,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,37,228,60,254,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,358,26,399,71,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,66,121,83,144,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,313,147,346,179,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,278,221,301,247,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,294,189,327,222,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,314,79,340,108,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,299,116,328,143,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,366,225,397,254,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,165,379,199,399,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,157,260,191,291,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,251,372,286,399,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,14,79,57,120,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,14,24,65,72,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,3,126,40,169,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,11,175,45,215,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,113,186,160,227,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,182,187,213,214,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,241,41,280,73,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,282,53,310,83,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,310,51,338,78,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,353,132,383,161,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,356,163,386,198,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,347,325,386,359,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,330,374,360,399,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,284,357,311,387,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,12,331,55,364,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,4,250,24,274,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,85,196,115,231,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,104,150,139,182,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,96,115,133,146,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,282,15,330,49,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,289,84,313,114,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,286,246,315,274,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,344,256,375,290,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,329,204,358,242,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,211,336,252,376,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,54,309,94,344,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,236,227,278,272,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,239,191,265,218,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,337,95,369,123,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,235,73,281,119,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,165,20,211,63,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,138,147,178,188,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,154,332,186,370,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,94,268,135,305,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,243,279,293,322,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,174,214,231,265,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,245,148,295,196,Tree
2018_TEAK_3_316000_4095000_image_397.jpg,133,66,182,104,Tree
NIWO_017_2018.jpg,206,192,222,213,Tree
NIWO_017_2018.jpg,130,7,152,29,Tree
NIWO_017_2018.jpg,262,19,273,34,Tree
NIWO_017_2018.jpg,165,120,183,140,Tree
NIWO_017_2018.jpg,140,98,161,122,Tree
NIWO_017_2018.jpg,160,95,183,120,Tree
NIWO_017_2018.jpg,240,241,258,259,Tree
NIWO_017_2018.jpg,266,106,288,128,Tree
NIWO_017_2018.jpg,249,130,271,147,Tree
NIWO_017_2018.jpg,251,296,265,309,Tree
NIWO_017_2018.jpg,36,64,54,84,Tree
NIWO_017_2018.jpg,132,254,150,273,Tree
NIWO_017_2018.jpg,171,60,189,75,Tree
NIWO_017_2018.jpg,366,303,380,319,Tree
NIWO_017_2018.jpg,27,13,46,29,Tree
NIWO_017_2018.jpg,273,14,289,29,Tree
NIWO_017_2018.jpg,268,127,286,148,Tree
NIWO_017_2018.jpg,207,1,225,15,Tree
NIWO_017_2018.jpg,126,111,145,136,Tree
NIWO_017_2018.jpg,148,123,164,138,Tree
NIWO_017_2018.jpg,142,72,170,94,Tree
NIWO_017_2018.jpg,129,59,145,76,Tree
NIWO_017_2018.jpg,11,285,29,304,Tree
NIWO_017_2018.jpg,19,327,40,340,Tree
NIWO_017_2018.jpg,291,335,304,342,Tree
NIWO_017_2018.jpg,1,314,22,344,Tree
NIWO_017_2018.jpg,258,84,276,103,Tree
NIWO_017_2018.jpg,295,58,317,79,Tree
NIWO_017_2018.jpg,343,36,365,54,Tree
NIWO_017_2018.jpg,364,393,380,399,Tree
NIWO_017_2018.jpg,210,388,221,399,Tree
NIWO_017_2018.jpg,97,22,118,46,Tree
NIWO_017_2018.jpg,1,47,12,60,Tree
NIWO_017_2018.jpg,20,62,36,84,Tree
NIWO_017_2018.jpg,1,212,17,232,Tree
NIWO_017_2018.jpg,83,314,105,335,Tree
NIWO_017_2018.jpg,36,362,72,399,Tree
NIWO_017_2018.jpg,235,376,263,397,Tree
NIWO_017_2018.jpg,270,377,298,399,Tree
NIWO_017_2018.jpg,303,247,320,264,Tree
NIWO_017_2018.jpg,14,187,46,228,Tree
NIWO_017_2018.jpg,55,179,81,198,Tree
NIWO_017_2018.jpg,82,211,112,242,Tree
NIWO_017_2018.jpg,104,250,128,279,Tree
NIWO_017_2018.jpg,123,222,149,252,Tree
NIWO_017_2018.jpg,39,126,51,142,Tree
NIWO_017_2018.jpg,2,1,34,17,Tree
NIWO_017_2018.jpg,45,25,70,51,Tree
NIWO_017_2018.jpg,55,7,82,25,Tree
NIWO_017_2018.jpg,71,62,95,94,Tree
NIWO_017_2018.jpg,229,145,249,162,Tree
NIWO_017_2018.jpg,231,117,250,139,Tree
NIWO_017_2018.jpg,345,7,371,34,Tree
NIWO_017_2018.jpg,1,360,28,399,Tree
NIWO_017_2018.jpg,89,382,103,393,Tree
NIWO_017_2018.jpg,75,274,95,302,Tree
NIWO_017_2018.jpg,85,261,104,277,Tree
NIWO_017_2018.jpg,156,35,166,43,Tree
NIWO_017_2018.jpg,153,1,170,17,Tree
NIWO_017_2018.jpg,101,1,127,22,Tree
NIWO_017_2018.jpg,89,50,118,74,Tree
NIWO_017_2018.jpg,376,1,399,26,Tree
NIWO_017_2018.jpg,380,382,399,399,Tree
NIWO_017_2018.jpg,314,375,339,399,Tree
NIWO_017_2018.jpg,219,294,241,317,Tree
NIWO_017_2018.jpg,214,325,247,352,Tree
NIWO_017_2018.jpg,239,351,260,370,Tree
NIWO_017_2018.jpg,49,278,69,302,Tree
NIWO_017_2018.jpg,172,261,188,275,Tree
NIWO_017_2018.jpg,166,285,198,318,Tree
NIWO_017_2018.jpg,248,1,265,20,Tree
NIWO_017_2018.jpg,243,54,270,82,Tree
NIWO_017_2018.jpg,283,34,302,50,Tree
NIWO_017_2018.jpg,305,11,330,43,Tree
NIWO_017_2018.jpg,328,38,343,52,Tree
NIWO_017_2018.jpg,367,40,387,66,Tree
NIWO_017_2018.jpg,290,173,312,199,Tree
NIWO_017_2018.jpg,321,237,333,246,Tree
NIWO_017_2018.jpg,311,296,334,315,Tree
NIWO_017_2018.jpg,291,306,309,320,Tree
NIWO_017_2018.jpg,302,320,311,333,Tree
NIWO_017_2018.jpg,307,332,318,342,Tree
NIWO_017_2018.jpg,316,318,330,343,Tree
NIWO_017_2018.jpg,209,16,235,44,Tree
NIWO_017_2018.jpg,179,30,202,55,Tree
NIWO_017_2018.jpg,147,47,168,72,Tree
NIWO_017_2018.jpg,59,151,86,177,Tree
NIWO_017_2018.jpg,18,235,39,257,Tree
NIWO_017_2018.jpg,55,254,73,275,Tree
NIWO_017_2018.jpg,104,285,117,300,Tree
NIWO_017_2018.jpg,42,325,78,363,Tree
NIWO_017_2018.jpg,124,376,161,399,Tree
NIWO_017_2018.jpg,134,349,162,373,Tree
NIWO_017_2018.jpg,167,343,182,358,Tree
NIWO_017_2018.jpg,135,316,159,338,Tree
NIWO_017_2018.jpg,19,34,41,59,Tree
NIWO_017_2018.jpg,53,62,71,81,Tree
NIWO_017_2018.jpg,46,107,64,127,Tree
NIWO_017_2018.jpg,65,95,98,127,Tree
NIWO_017_2018.jpg,1,150,17,180,Tree
NIWO_017_2018.jpg,21,161,38,179,Tree
NIWO_017_2018.jpg,35,151,55,172,Tree
NIWO_017_2018.jpg,23,259,46,280,Tree
NIWO_017_2018.jpg,201,59,226,81,Tree
NIWO_017_2018.jpg,185,80,203,100,Tree
NIWO_017_2018.jpg,260,35,273,52,Tree
NIWO_017_2018.jpg,373,73,399,109,Tree
NIWO_017_2018.jpg,360,282,383,301,Tree
NIWO_017_2018.jpg,283,305,295,315,Tree
NIWO_017_2018.jpg,288,325,299,333,Tree
NIWO_017_2018.jpg,316,345,331,364,Tree
NIWO_017_2018.jpg,268,175,289,200,Tree
NIWO_017_2018.jpg,307,131,328,158,Tree
NIWO_017_2018.jpg,250,107,267,126,Tree
NIWO_017_2018.jpg,229,89,251,109,Tree
NIWO_017_2018.jpg,207,107,229,133,Tree
NIWO_017_2018.jpg,135,145,157,168,Tree
NIWO_017_2018.jpg,98,143,122,171,Tree
NIWO_017_2018.jpg,118,185,142,210,Tree
NIWO_017_2018.jpg,145,180,169,211,Tree
NIWO_017_2018.jpg,158,227,181,254,Tree
NIWO_017_2018.jpg,184,228,202,248,Tree
NIWO_017_2018.jpg,204,231,222,253,Tree
NIWO_017_2018.jpg,190,264,209,287,Tree
NIWO_017_2018.jpg,99,353,121,372,Tree
NIWO_017_2018.jpg,190,357,215,380,Tree
NIWO_017_2018.jpg,191,165,210,187,Tree
NIWO_017_2018.jpg,189,186,207,209,Tree
NIWO_017_2018.jpg,245,146,269,162,Tree
NIWO_017_2018.jpg,283,74,293,88,Tree
NIWO_017_2018.jpg,293,86,310,102,Tree
NIWO_017_2018.jpg,330,113,345,134,Tree
NIWO_017_2018.jpg,303,101,321,126,Tree
NIWO_017_2018.jpg,369,195,399,219,Tree
NIWO_017_2018.jpg,324,266,345,289,Tree
NIWO_017_2018.jpg,300,264,323,290,Tree
NIWO_017_2018.jpg,279,266,301,291,Tree
NIWO_017_2018.jpg,258,282,275,300,Tree
NIWO_017_2018.jpg,172,361,194,381,Tree
NIWO_017_2018.jpg,262,341,283,361,Tree
NIWO_017_2018.jpg,283,358,304,374,Tree
NIWO_017_2018.jpg,352,353,373,374,Tree
NIWO_017_2018.jpg,383,339,399,356,Tree
NIWO_017_2018.jpg,242,315,262,337,Tree
NIWO_017_2018.jpg,356,56,373,81,Tree
NIWO_017_2018.jpg,351,262,366,279,Tree
NIWO_017_2018.jpg,279,206,302,240,Tree
NIWO_017_2018.jpg,252,223,280,262,Tree
NIWO_017_2018.jpg,370,242,398,273,Tree
NIWO_017_2018.jpg,361,140,389,177,Tree
NIWO_017_2018.jpg,320,188,351,225,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,274,117,303,141,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,179,226,215,260,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,26,204,78,260,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,118,287,139,304,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,115,265,138,285,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,105,306,129,333,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,96,346,126,367,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,21,115,91,164,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,34,52,100,109,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,338,345,399,399,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,315,267,376,337,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,136,73,180,131,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,117,228,146,257,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,34,359,70,393,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,21,257,91,349,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,223,53,247,76,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,295,139,364,218,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,142,144,206,219,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,212,176,276,250,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,361,186,398,228,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,261,338,313,383,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,117,132,140,164,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,201,117,224,149,Tree
2018_TEAK_3_317000_4105000_image_542.jpg,206,64,229,91,Tree
NIWO_001_2018.jpg,232,321,246,335,Tree
NIWO_001_2018.jpg,385,258,398,278,Tree
NIWO_001_2018.jpg,6,109,22,125,Tree
NIWO_001_2018.jpg,56,109,70,120,Tree
NIWO_001_2018.jpg,259,114,271,129,Tree
NIWO_001_2018.jpg,20,69,31,79,Tree
NIWO_001_2018.jpg,355,302,369,312,Tree
NIWO_001_2018.jpg,389,45,399,62,Tree
NIWO_001_2018.jpg,380,63,399,85,Tree
NIWO_001_2018.jpg,62,177,84,194,Tree
NIWO_001_2018.jpg,55,256,75,279,Tree
NIWO_001_2018.jpg,3,75,16,91,Tree
NIWO_001_2018.jpg,230,8,250,30,Tree
NIWO_001_2018.jpg,374,184,390,196,Tree
NIWO_001_2018.jpg,20,19,33,34,Tree
NIWO_001_2018.jpg,212,25,228,42,Tree
NIWO_001_2018.jpg,125,61,146,80,Tree
NIWO_001_2018.jpg,30,262,52,282,Tree
NIWO_001_2018.jpg,31,6,54,30,Tree
NIWO_001_2018.jpg,136,87,158,111,Tree
NIWO_001_2018.jpg,149,118,171,139,Tree
NIWO_001_2018.jpg,349,1,365,14,Tree
NIWO_001_2018.jpg,372,1,387,15,Tree
NIWO_001_2018.jpg,381,22,395,38,Tree
NIWO_001_2018.jpg,387,84,399,102,Tree
NIWO_001_2018.jpg,361,53,373,64,Tree
NIWO_001_2018.jpg,363,41,378,52,Tree
NIWO_001_2018.jpg,232,34,250,50,Tree
NIWO_001_2018.jpg,207,41,234,69,Tree
NIWO_001_2018.jpg,307,100,326,120,Tree
NIWO_001_2018.jpg,293,86,316,100,Tree
NIWO_001_2018.jpg,299,70,318,85,Tree
NIWO_001_2018.jpg,322,144,340,163,Tree
NIWO_001_2018.jpg,356,136,385,166,Tree
NIWO_001_2018.jpg,334,194,353,214,Tree
NIWO_001_2018.jpg,78,24,102,48,Tree
NIWO_001_2018.jpg,55,34,78,57,Tree
NIWO_001_2018.jpg,348,216,371,238,Tree
NIWO_001_2018.jpg,355,195,379,220,Tree
NIWO_001_2018.jpg,332,214,351,230,Tree
NIWO_001_2018.jpg,311,160,331,177,Tree
NIWO_001_2018.jpg,302,170,317,187,Tree
NIWO_001_2018.jpg,322,78,343,105,Tree
NIWO_001_2018.jpg,370,26,383,41,Tree
NIWO_001_2018.jpg,378,48,388,60,Tree
NIWO_001_2018.jpg,364,10,376,26,Tree
NIWO_001_2018.jpg,273,1,308,25,Tree
NIWO_001_2018.jpg,377,102,399,125,Tree
NIWO_001_2018.jpg,374,234,396,257,Tree
NIWO_001_2018.jpg,369,259,384,281,Tree
NIWO_001_2018.jpg,338,301,355,316,Tree
NIWO_001_2018.jpg,337,275,358,294,Tree
NIWO_001_2018.jpg,121,42,140,61,Tree
NIWO_001_2018.jpg,104,55,125,74,Tree
NIWO_001_2018.jpg,81,85,95,101,Tree
NIWO_001_2018.jpg,94,130,106,142,Tree
NIWO_001_2018.jpg,8,44,24,57,Tree
NIWO_001_2018.jpg,18,36,34,50,Tree
NIWO_001_2018.jpg,100,1,130,32,Tree
NIWO_001_2018.jpg,67,9,88,27,Tree
NIWO_001_2018.jpg,261,66,283,84,Tree
NIWO_001_2018.jpg,258,85,277,103,Tree
NIWO_001_2018.jpg,389,337,399,358,Tree
NIWO_001_2018.jpg,383,365,399,389,Tree
NIWO_001_2018.jpg,358,378,385,399,Tree
NIWO_001_2018.jpg,378,308,399,332,Tree
NIWO_001_2018.jpg,333,337,349,361,Tree
NIWO_001_2018.jpg,348,333,373,356,Tree
NIWO_001_2018.jpg,310,335,334,363,Tree
